gas,gas_name,sector,sector_name,geo,country,year,emissions
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,NL,Netherlands,2024,36006.12
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,NO,Norway,2015,15205.16
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,NO,Norway,2016,14754.49
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,NO,Norway,2017,15096.77
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,NO,Norway,2018,14987.87
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,NO,Norway,2019,14829.67
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,NO,Norway,2020,14121.33
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,NO,Norway,2021,13136.71
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,NO,Norway,2022,12580.27
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,NO,Norway,2023,12224.52
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,NO,Norway,2024,11716.78
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,PL,Poland,2015,162990.5
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,PL,Poland,2016,162861.59
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,PL,Poland,2017,164582.43
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,PL,Poland,2018,162633.21
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,PL,Poland,2019,149924.34
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,PL,Poland,2020,139003.85
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,PL,Poland,2021,159550.27
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,PL,Poland,2022,152347.08
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,PL,Poland,2023,127036.57
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,PL,Poland,2024,123432.94
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,PT,Portugal,2015,18238.32
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,PT,Portugal,2016,17290.22
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,PT,Portugal,2017,21128.57
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,PT,Portugal,2018,17721.13
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,PT,Portugal,2019,12918.64
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,PT,Portugal,2020,10267.31
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,PT,Portugal,2021,8205.02
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,PT,Portugal,2022,8252.51
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,PT,Portugal,2023,5779.02
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,PT,Portugal,2024,4253.38
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,RO,Romania,2015,24238.21
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,RO,Romania,2016,22631.82
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,RO,Romania,2017,23873.25
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,RO,Romania,2018,22219.98
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,RO,Romania,2019,18836.81
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,RO,Romania,2020,14986.48
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,RO,Romania,2021,15531.12
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,RO,Romania,2022,14459.24
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,RO,Romania,2023,12729.88
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,RO,Romania,2024,12317.98
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,SE,Sweden,2015,9168.67
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,SE,Sweden,2016,9733.54
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,SE,Sweden,2017,9586.22
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,SE,Sweden,2018,10070.27
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,SE,Sweden,2019,8390.75
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,SE,Sweden,2020,7751.55
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,SE,Sweden,2021,8799.43
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,SE,Sweden,2022,2342.2
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,SE,Sweden,2023,8188.97
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,SE,Sweden,2024,7990.16
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,SI,Slovenia,2015,4544.8
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,SI,Slovenia,2016,4911.89
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,SI,Slovenia,2017,4899.23
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,SI,Slovenia,2018,4784.24
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,SI,Slovenia,2019,4557.99
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,SI,Slovenia,2020,4494.39
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,SI,Slovenia,2021,4178.69
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,SI,Slovenia,2022,3400.57
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,SI,Slovenia,2023,3291.23
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,SI,Slovenia,2024,3615.51
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,SK,Slovakia,2015,8024.55
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,SK,Slovakia,2016,7972.84
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,SK,Slovakia,2017,7942.68
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,SK,Slovakia,2018,7711.84
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,SK,Slovakia,2019,7332.88
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,SK,Slovakia,2020,6710.71
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,SK,Slovakia,2021,7263.51
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,SK,Slovakia,2022,6366.07
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,SK,Slovakia,2023,6353.16
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,SK,Slovakia,2024,5296.53
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,TR,Türkiye,2015,135050.85
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,TR,Türkiye,2016,143675.29
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,TR,Türkiye,2017,154481.89
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,TR,Türkiye,2018,157539.73
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,TR,Türkiye,2019,148792.8
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,TR,Türkiye,2020,141054.2
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,TR,Türkiye,2021,158036.36
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,TR,Türkiye,2022,154784.03
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,TR,Türkiye,2023,153073.92
CO2,Carbon dioxide,CRF1A1,Fuel combustion in energy industries,TR,Türkiye,2024,160111.57
