id,org_id,name,status,city,country,latitude,longitude,website,available_voltage_services
18,31,NIKHEF Amsterdam,ok,Amsterdam,NL,52.356394,4.950837,https://www.nikhef.nl/,
52,41935,UltraEdge Velizy,ok,Paris,FR,48.782499,2.208747,http://www.ultraedge.com/,
53,7,Telehouse - Paris 2 (Voltaire - Léon Frot),ok,Paris,FR,48.856654,2.38532,http://www.telehouse.com,
54,7,Telehouse - Paris 1 (Jeûneurs),ok,Paris,FR,48.869869,2.344236,http://www.telehouse.com,
55,41935,UltraEdge Paris - Courbevoie,ok,Paris,FR,48.903746,2.257694,http://www.ultraedge.com/,
56,8592,Digital Realty Paris PAR1,ok,Paris,FR,48.902082,2.369496,https://www.digitalrealty.com,
57,41935,UltraEdge Lyon-Venissieux,ok,Vénissieux,FR,45.722882,4.862905,http://www.ultraedge.com/,
58,8592,Digital Realty Frankfurt FRA1-27,ok,Frankfurt,DE,50.11925,8.735199,https://www.digitalrealty.com,
59,98,ITENOS Frankfurt (FRA1),ok,Frankfurt,DE,50.099697,8.631763,https://www.itenos.de/en/,
60,2,"Equinix FR5 - Frankfurt, KleyerStrasse",ok,Frankfurt,DE,50.09885,8.632004,http://www.equinix.com,
61,8592,Digital Realty Amsterdam AMS17,ok,Amsterdam,NL,52.356353,4.951609,https://www.digitalrealty.com,
62,2,"Equinix AM7 - Amsterdam, Kuiperberweg",ok,Amsterdam,NL,52.303078,4.938009,http://www.equinix.com,
63,77,Global Switch Amsterdam,ok,Amsterdam,NL,52.343984,4.828711,http://www.globalswitch.com,
64,8592,"Digital Realty Amsterdam AMS3, AMS5-8, AMS10",ok,Amsterdam,NL,52.28415,4.770855,https://www.digitalrealty.com,
66,106,Vienna University Computer Center (Wien),ok,Vienna,AT,48.214151,16.357784,http://zid.univie.ac.at,
67,8592,Digital Realty Vienna VIE1-2,ok,Vienna,AT,48.269027,16.410613,https://www.digitalrealty.com,
68,8592,Digital Realty Brussels BRU1,ok,Brussels,BE,50.870502,4.476941,https://www.digitalrealty.com,
72,2,"Equinix PA7 - Paris, Energy Park",ok,Paris,FR,48.904891,2.259202,http://www.equinix.com,
73,2,"Equinix PA5 - Paris, Victor Hugo",ok,Paris,FR,48.90407,2.369221,http://www.equinix.com,
74,2,"Equinix FR7 - Frankfurt, Gutleutstrasse",ok,Frankfurt,DE,50.096869,8.644169,http://www.equinix.com,
75,8592,Digital Realty Paris PAR2,ok,Paris,FR,48.906617,2.370417,https://www.digitalrealty.com,
80,2,"Equinix AM8 - Amsterdam, Gyroscoopweg",ok,Amsterdam,NL,52.396814,4.838579,http://www.equinix.com,
97,14309,Templus DC Milan MIL01,ok,Milan,IT,45.49538,9.17865,https://templus.com/,
104,8592,Digital Realty Amsterdam AMS9,ok,Amsterdam,NL,52.356671,4.952501,https://www.digitalrealty.com,
106,8592,Digital Realty Dusseldorf DUS1-3,ok,Düsseldorf,DE,51.186111,6.869937,https://www.digitalrealty.com,
108,7,Telehouse - Frankfurt,ok,Frankfurt,DE,50.096962,8.630057,http://www.telehouse.com,
109,8735,EdgeConneX Munich (EDCMUC01),ok,Munich,DE,48.139859,11.526173,http://www.edgeconnex.com,
110,171,BIT-1,ok,Ede,NL,52.030762,5.624974,https://www.bit.nl,
111,174,ColoCenter Frankfurt,ok,Frankfurt,DE,50.103483,8.636254,,
112,118,Level(3) Paris (Le Capitole),ok,Paris,FR,48.887694,2.21513,https://www.colt.net,
117,178,TAS Sophia,ok,Antibes,FR,43.628052,7.038047,,
118,2,Equinix EN1 - Enschede,ok,Enschede,NL,52.236979,6.84964,http://www.equinix.com,
119,8592,Digital Realty Frankfurt FRA28 (Closed),ok,Frankfurt,DE,50.081709,8.623156,https://www.digitalrealty.com,
121,136,Espanix Datacenter,ok,Madrid,ES,40.466022,-3.660963,https://www.espanix.net,"['48 VDC', '400 VAC', '480 VAC']"
122,2,Equinix BA1 - Barcelona,ok,Barcelona,ES,41.351557,2.137457,http://www.equinix.com,
126,2,Equinix LS1 - Lisbon,ok,Lisbon,PT,38.787919,-9.123454,http://www.equinix.com,
127,2,Equinix MD2 - Madrid,ok,Alcobendas,ES,40.536855,-3.648584,http://www.equinix.com,
130,8592,Digital Realty Madrid MAD1-2,ok,Madrid,ES,40.439323,-3.621211,https://www.digitalrealty.com,
135,118,Level(3) Brussels,ok,Brussels,BE,50.857721,4.412116,https://www.colt.net,
138,9273,CSUC Campus Nord,ok,Barcelona,ES,41.387314,2.111883,http://www.csuc.cat,
148,8592,Digital Realty Copenhagen CPH1-3,ok,Copenhagen,DK,55.728092,12.377482,https://www.digitalrealty.com,
153,297,NorthC Duesseldorf,ok,Düsseldorf,DE,51.18819,6.86728,https://www.northcdatacenters.com/de/,
154,244,Telnet Caldera Milan,ok,Milan,IT,45.476177,9.103887,https://www.telnet.it,
155,248,Speedbone Berlin,ok,Berlin,DE,52.465779,13.369905,https://speedbone.de,
156,2,"Equinix SK1 - Stockholm, Bromma",ok,Stockholm,SE,59.362574,17.955657,http://www.equinix.com,
158,942,GlobalConnect Taastrup 1 (CPH1),ok,Taastrup,DK,55.662,12.301459,https://www.globalconnect.net,
164,2,"Equinix DB1 - Dublin, CityWest",ok,Dublin,IE,53.296306,-6.41897,http://www.equinix.com,
166,1152,Verizon Madrid,ok,Madrid,ES,40.447968,-3.574684,,
177,8592,Digital Realty Dublin DUB1-2,ok,Dublin,IE,53.334251,-6.365538,https://www.digitalrealty.com,
178,2,"Equinix DB2 - Dublin, Kilcarbery",ok,Dublin,IE,53.318647,-6.439957,http://www.equinix.com,
179,2,Equinix MD1 - Madrid,ok,Madrid,ES,40.513497,-3.671891,http://www.equinix.com,
180,8592,Digital Realty Dublin DUB10,ok,Dublin,IE,53.412081,-6.366707,https://www.digitalrealty.com,
181,77,Global Switch Paris,ok,Paris,FR,48.899823,2.296095,http://www.globalswitch.com,
185,297,NorthC Nürnberg,ok,Nuremberg,DE,49.38991,11.17706,https://www.northcdatacenters.com/de/,['480 VAC']
187,305,Versatel Gent (Handelsdok Center),ok,Ghent,BE,51.063866,3.734616,,
190,314,LCL Antwerp,ok,Antwerp,BE,51.264294,4.402951,https://www.lcl.be,['48 VDC']
191,305,Versatel Antwerp,ok,Antwerp,BE,51.262686,4.41733,,
192,297,NorthC Munich 2,ok,Munich,DE,48.135973,11.662742,https://www.northcdatacenters.com/de/,
193,314,LCL Brussels (Diegem),ok,Brussels,BE,50.887474,4.455068,https://www.lcl.be,['48 VDC']
203,339,Deutschherrnkarree,ok,Nuremberg,DE,49.453955,11.063356,http://www.treureal.de/,
206,343,"STOKAB KN5, Södermalm",ok,Stockholm,SE,59.31535,18.045546,,
207,343,"STOKAB KN6, Hammarby",ok,Stockholm,SE,59.298407,18.089786,,
208,8592,Digital Realty Stockholm STO1-6,ok,Stockholm,SE,59.422226,17.916696,https://www.digitalrealty.com,
212,355,Spaanse Kubus Rotterdam,ok,Rotterdam,NL,51.930359,4.414322,,
213,358,Unilogic Networks Datacenter Sittard,ok,Sittard,NL,50.995925,5.845593,http://www.unilogic.nl/,
214,8089,CE Colo Prague,ok,Prague,CZ,50.060164,14.482978,https://cecolo.com/,"['48 VDC', '480 VAC']"
215,364,DC Tower Zizkov CRa,ok,Prague,CZ,50.08103,14.451122,http://www.radiokomunikace.cz/,
216,366,GTS Telehouse Prague,ok,Prague,CZ,50.078094,14.475889,,
217,368,Pragonet Telehouse Prague,ok,Prague,CZ,50.062152,14.428607,,
218,28858,Arelion Dusseldorf DDF/B,ok,Düsseldorf,DE,51.188,6.86608,https://www.arelion.com/,
220,376,BCE Colocation Luxembourg,ok,Luxembourg,LU,49.637537,6.163425,,
222,34593,Telia Telehouse Copenhagen,ok,Copenhagen,DK,55.661921,12.377342,https://norlys.dk/internet/,
226,8592,Digital Realty Marseille MRS1/2/3/4,ok,Marseille,FR,43.310818,5.373865,https://www.digitalrealty.com,
229,2,"Equinix PA1 - Paris, Roissy",ok,Roissy-en-France,FR,48.983691,2.507095,http://www.equinix.com,
230,365,Cogent Lille,ok,Lille,FR,50.63768,3.090551,http://www.cogentco.com,
231,399,Multicoms Paris (Velizy),ok,Paris,FR,48.785043,2.209917,,
232,41935,UltraEdge Bordeaux,ok,Bordeaux,FR,44.889171,-0.557446,http://www.ultraedge.com/,
233,41935,UltraEdge Strasbourg,ok,Strasbourg,FR,48.569149,7.781145,http://www.ultraedge.com/,
235,7200,Mediagateway,ok,Hilversum,NL,52.241526,5.169722,,
236,8592,Digital Realty Amsterdam AMS1/4 (closed),ok,Amsterdam,NL,52.399861,4.842597,https://www.digitalrealty.com,
238,4570,NorthC Oude Meer,ok,Oude Meer,NL,52.29257,4.788162,https://www.northcdatacenters.com/,
239,4570,NorthC Aalsmeer,ok,Aalsmeer,NL,52.259795,4.774186,https://www.northcdatacenters.com/,
241,416,UNITED COLO GmbH / NGZ-Server.de Coburg,ok,Coburg,DE,50.254995,10.95877,,
245,2172,InterDC Doetinchem,ok,Doetinchem,NL,51.954184,6.300252,http://www.interracks.com,
252,365,Cogent Montpellier,ok,Montpellier,FR,43.60956,3.887893,http://www.cogentco.com,
258,343,"STOKAB KN3, Kista",ok,Stockholm,SE,59.405682,17.943347,,
259,1152,MCI Stockholm (Kista),ok,Stockholm,SE,59.406342,17.953487,,
260,9342,VIVI Vienna (Wien),ok,Vienna,AT,48.213465,16.356475,https://kapper.net,
261,118,Lumen Duesseldorf,ok,Düsseldorf,DE,51.18875,6.86597,https://www.colt.net,
262,4570,NorthC Amsterdam 2,ok,Amsterdam,NL,52.29643,4.94859,https://www.northcdatacenters.com/,
264,365,Cogent Nice,ok,Nice,FR,43.70338,7.259722,http://www.cogentco.com,
265,365,Cogent Antibes,ok,Antibes,FR,43.609448,7.073109,http://www.cogentco.com,
266,365,Cogent Toulouse,ok,Toulouse,FR,43.620447,1.423103,http://www.cogentco.com,
269,475,BUCH-Facility Bucharest,ok,Bucharest,RO,44.419772,26.115913,,
274,7459,"WIIT Datacenter DUS1, DUS2, DUS3, DUS4, DUS6, DUS7",ok,Düsseldorf,DE,51.267301,6.81752,https://www.wiit.cloud,
277,491,NTT Frankfurt 1 Data Center (FRA1),ok,Frankfurt,DE,50.128192,8.601436,https://services.global.ntt/en-us/services-and-products/global-data-centers,
278,494,Mobistar Nossegem fka Versatel Nossegem,ok,Nossegem,BE,50.877572,4.503638,,
280,12494,Eircom Dublin (Citywest),ok,Dublin,IE,53.296287,-6.415382,http://www.eir.ie,
284,1152,MCI/Verizon Brussels (Diegem) E,ok,Machelen,BE,50.885261,4.450532,,
285,1152,MCI/Verizon Brussels (Diegem) H,ok,Brussels,BE,50.885261,4.450532,,
290,514,aixit Frankfurt,ok,Frankfurt,DE,50.1009,8.629585,https://www.aixit.com,
291,516,NewColo Frankfurt,ok,Frankfurt,DE,50.101713,8.63429,,
294,7507,ITGate PdF (TRN1/TRN2),ok,Turin,IT,45.090688,7.660825,http://www.itgate.it,['48 VDC']
295,19800,AtlasEdge DC Brussels BRU001,ok,Brussels,BE,50.872026,4.503629,https://atlasedge.com,
299,118,Global Crossing Joop,ok,Amsterdam,NL,52.33538,4.933657,https://www.colt.net,
300,533,BIX Building (Victor Hugo street),ok,Budapest,HU,47.51796,19.055712,https://www.bif.hu,
301,536,Dataplex Budapest,ok,Budapest,HU,47.448989,19.107458,https://www.t-systems.hu/home-page,
306,2,"Equinix PA2 - Paris, Saint-Denis",ok,Paris,FR,48.927166,2.350664,http://www.equinix.com,
328,7820,BTC Core Network Sofia,ok,Sofia,BG,42.693819,23.32401,,
331,297,NorthC Berlin,ok,Berlin,DE,52.452868,13.428412,https://www.northcdatacenters.com/de/,
351,2,Equinix DU1 - Dusseldorf,ok,Düsseldorf,DE,51.219632,6.80715,http://www.equinix.com,
357,305,Versatel Berlin,ok,Berlin,DE,52.452542,13.430493,,
367,639,INTERNIC Frankfurt,ok,Frankfurt,DE,50.105084,8.666501,,
374,8959,Iron Mountain Data Center - Amsterdam (AMS-1),ok,Amsterdam,NL,52.391165,4.665267,https://www.ironmountain.com/data-centers,
375,2,"Equinix AM1/AM2 - Amsterdam, Luttenbergweg",ok,Amsterdam,NL,52.299929,4.943121,http://www.equinix.com,
376,2,Equinix ZW1 - Zwolle,ok,Zwolle,NL,52.488492,6.142697,http://www.equinix.com,
377,658,DTS DataCenter Herford,ok,Herford,DE,52.12009,8.64637,,
383,672,Berget Boras,ok,Boras,SE,57.71545,12.925524,,
386,41935,UltraEdge Montpellier,ok,Montpellier,FR,43.596863,3.868353,http://www.ultraedge.com/,
405,714,Axione Lotim Telecom,ok,Saint-Etienne,FR,,,,
406,8540,euNetworks Amsterdam,ok,Amsterdam,NL,52.333407,4.919422,https://www.eunetworks.com/,
412,1152,MCI/Verizon Paris St Denis,ok,Paris,FR,48.911058,2.363056,,
417,34593,Telia Copenhagen (Ørestad/OSD),ok,København S,DK,55.625745,12.578517,https://norlys.dk/internet/,
419,749,Malmö/B,ok,Malmö,SE,55.571236,12.935775,,
421,171,BIT-2,ok,Ede,NL,52.027212,5.623903,https://www.bit.nl,
424,18675,TTC TELEPORT DC1,ok,Prague,CZ,50.082018,14.53335,https://ttc-teleport.cz/en/,
426,13077,QTS Groningen (GRO1),ok,Groningen,NL,53.246048,6.52852,http://www.qtsdatacenters.com,
427,297,NorthC Hamburg,ok,Hamburg,DE,53.54799,10.04365,https://www.northcdatacenters.com/de/,
429,770,Pixelpark GmbH Colo II Berlin,ok,Berlin,DE,52.50192,13.36945,http://www.digitaspixelpark.com,
434,27479,Gothnet DC Marieholm,ok,Gothenburg,SE,57.731137,12.002845,https://www.goteborgenergi.se,
439,785,NXDATA-1 Bucharest (BUH1),ok,Bucharest,RO,44.481916,26.120789,https://www.nxdata.ro,"['48 VDC', '400 VAC']"
441,936,Databarn Amsterdam,ok,Amsterdam,NL,52.396443,4.851132,,
442,87,GrafiX Internet B.V. - Capelle,ok,Capelle aan den IJssel,NL,51.953828,4.585041,,
444,794,noris network datacenter.de NBG3 / NBG4,ok,Nuremberg,DE,49.45341,11.06364,http://www.noris.net,
445,797,CarrierColo Berlin Luetzow (I/P/B/ site B),ok,Berlin,DE,52.50192,13.36945,http://www.carrier-colo.com,
454,1348,DNS:NET Colo I Berlin,ok,Berlin,DE,52.50192,13.36945,,
455,1007,R-KOM Datacenter,ok,Regensburg,DE,49.013454,12.148083,https://www.r-kom.de,
457,2,"Equinix FR2 - Frankfurt, North",ok,Frankfurt,DE,50.141895,8.741764,http://www.equinix.com,
458,826,FCCN Lisbon - SE03,ok,Lisbon,PT,38.756444,-9.146581,http://www.lnec.pt,
462,34999,LIM Warsaw,ok,Warsaw,PL,52.227718,21.005015,https://www.limdc.pl/,
463,10041,Telia Stockholm STK2,ok,Solna,SE,59.362546,17.998905,https://www.teliacompany.com,
464,8540,euNetworks Colocation Berlin,ok,Berlin,DE,52.46566,13.36937,https://www.eunetworks.com/,
465,840,Sitel Bratislava,ok,Bratislava,SK,48.118746,17.095572,,
473,849,Core-Backbone NBG1,ok,Nuremberg,DE,49.45341,11.06364,https://www.core-backbone.com,
477,6752,Nepustil Stuttgart Zettachring 10a,ok,Stuttgart,DE,48.70899,9.17098,https://nepustil.net,
478,491,NTT Berlin 1 Data Center (BER1),ok,Berlin,DE,52.538479,13.237136,https://services.global.ntt/en-us/services-and-products/global-data-centers,
480,2,Equinix MU1/MU3 - Munich,ok,Munich,DE,48.143056,11.55584,http://www.equinix.com,
484,864,Malmö Västergatan 4 / Stortorget,ok,Malmö,SE,55.606818,12.998449,,
494,8592,Digital Realty Amsterdam AMS18,ok,Amsterdam,NL,52.332165,4.923265,https://www.digitalrealty.com,
495,8540,euNetworks (Global Voice),ok,Dublin,IE,53.291549,-6.416232,https://www.eunetworks.com/,
496,879,SOCO Datacenter,ok,Dueren,DE,50.82885,6.457331,,
497,87,GrafiX Internet B.V. - Alphen,ok,Alphen aan den Rijn,NL,52.131092,4.640164,,
498,8592,Digital Realty Paris PAR3,ok,Paris,FR,48.914726,2.362398,https://www.digitalrealty.com,
499,8592,Digital Realty Paris PAR4,ok,Paris,FR,,,https://www.digitalrealty.com,
506,891,Piceno Datacenter,ok,Ascoli Piceno,IT,,,https://www.iptelecom.it,
509,2,"Equinix WA1 - Warsaw, Centrum LIM",ok,Warsaw,PL,52.227354,21.003357,http://www.equinix.com,
511,14618,Raiffeisen Diana Haus (RDH),ok,Vienna,AT,48.214174,16.377515,https://www.raiffeiseninformatik.at/,
517,849,Core-Backbone NBG2,ok,Nuremberg,DE,49.45341,11.06364,https://www.core-backbone.com,
518,849,Core-Backbone NBG3,ok,Nuremberg,DE,49.45341,11.06364,https://www.core-backbone.com,
524,16956,Eurofiber Datacenter Nedzone,ok,Steenbergen,NL,51.587535,4.305055,https://www.eurofiber.nl/,
529,1827,UPL TELECOM s.r.o.,ok,Prague,CZ,50.078067,14.472131,,
532,13077,QTS Eemshaven (EEM1),ok,Eemshaven,NL,53.437293,6.858243,http://www.qtsdatacenters.com,
536,934,UNI-C,ok,Lyngby,DK,55.784385,12.519543,http://www.stil.dk/,
537,365,Cogent Strasbourg,ok,Schiltigheim,FR,48.60056,7.744168,http://www.cogentco.com,
538,936,Databarn Rivium,ok,Capelle aan den IJssel,NL,51.91038,4.546787,,
544,9775,Intermax Schouwburgplein Rotterdam,ok,Rotterdam,NL,51.92025,4.474623,https://www.intermax.nl,
545,13598,WIIT Milano,ok,Milan,IT,45.465492,9.187323,https://www.wiit.cloud,
555,2136,Namex Datacenter Rome,ok,Rome,IT,41.898919,12.512156,https://www.namex.it,
566,972,Digital Residence,ok,Nijmegen,NL,,,http://www.digires.nl,
567,1029,Solcon Datacenter Dronten,ok,Dronten,NL,52.53901,5.702234,https://www.solcon.nl/,
573,985,LightStorm Bratislava,ok,Bratislava,SK,,,,
586,999,Montpellier Internet Telecom Datacenter,ok,Montpellier,FR,43.584614,3.871767,,
589,942,GlobalConnect Kolding,ok,Kolding,DK,55.534452,9.474905,https://www.globalconnect.net,
591,1010,comtrance Duesseldorf,ok,Düsseldorf,DE,51.188,6.86608,,
592,1012,Inter Fiber,ok,Peague 3,CZ,50.078067,14.472131,,
594,1016,TMR Telehouse Bochum,ok,Bochum,DE,51.488704,7.219452,https://www.glasfaser-ruhr.de/,
595,1018,Webplus24 GmbH,ok,Mahlow,DE,52.35737,13.40806,,
596,414,WideXS - G54,ok,Amsterdam,NL,52.400002,4.841993,http://as286.net/,
603,118,Lumen Frankfurt 2,ok,Frankfurt,DE,50.1003,8.63461,https://www.colt.net,
607,1034,A1 Hrvatska Zagreb,ok,Zagreb,HR,45.785779,16.031468,https://www.a1.hr/,
616,10478,TKTelekom - Joanitow,ok,Wroclaw,PL,51.09664,17.037555,https://www.netia.pl,
617,17600,nLighten Sophia Antipolis NCE1,ok,Antibes,FR,43.604752,7.075697,https://www.nlighten.com,
620,18610,CIX,ok,Cork City,IE,51.903621,-8.512335,http://www.cix.ie,['480 VAC']
628,365,Cogent Rouen,ok,Rouen,FR,49.428736,1.076366,http://www.cogentco.com,
629,1067,Airwire DC Galway,ok,Galway,IE,,,http://www.airwire.ie,
630,942,GlobalConnect Taastrup 2,ok,Taastrup,DK,55.662392,12.307179,https://www.globalconnect.net,
636,7,Telehouse - Paris 3 (Magny),ok,Magny-les-Hameaux,FR,48.726927,2.081473,http://www.telehouse.com,
644,17600,nLighten Gent BRU1,ok,Merelbeke,BE,50.987659,3.767603,https://www.nlighten.com,
646,31498,EXA Edge DC Milan,ok,Milan,IT,45.478016,9.101828,https://exainfra.net,
652,1098,Belgacom Netcenter - 02MRI,ok,Machelen,BE,50.905082,4.422969,,
655,7344,OPCORE - DC2 / PAR2,ok,Vitry-sur-Seine,FR,48.794768,2.411851,https://www.opcore.com/,
659,17600,nLighten Amsterdam AMS1,ok,Amsterdam,NL,52.400495,4.842911,https://www.nlighten.com,
662,1114,WDC,ok,Villers-le-Bouillet,BE,50.580621,5.262687,,
663,4938,TELEPOINT Sofia Centre,ok,Sofia,BG,42.702735,23.306259,https://www.telepoint.bg/,
664,1117,ITD Network SA Core Colocation center,ok,Sofia,BG,42.679361,23.366812,,
665,1117,ITD Network SA Access Colocation Center,ok,Sofia,BG,42.694699,23.316748,,
666,1120,Sofia Data Center (SDC),ok,Sofia,BG,42.656366,23.369197,,
672,1120,Sofia Data Center (SDC) Ruse,ok,Ruse,BG,,,,
673,1120,Varna Teleport Center,ok,Varna,BG,43.205497,27.912757,,
674,1120,Burgas Teleport Center,ok,Burgas,BG,42.492929,27.473234,,
675,1120,Plovdiv Teleport Center,ok,Plovdiv,BG,42.13603,24.753688,,
678,602,Luna.nl Rotterdam Puntegale,ok,Rotterdam,NL,51.917088,4.473742,,
683,2,"Equinix FR4 - Frankfurt, West",ok,Frankfurt,DE,50.097939,8.587964,http://www.equinix.com,
684,2,"Equinix SK2 - Stockholm, Sköndal",ok,Stockholm,SE,59.263521,18.105656,http://www.equinix.com,
685,118,Lumen Berlin,ok,Berlin,DE,52.43267,13.37372,https://www.colt.net,
686,11724,Stadtwerke Norderstedt RZ1,ok,Norderstedt,DE,53.706205,9.994222,,
700,1016,GFR DataCenter Bochum,ok,Bochum,DE,51.474367,7.193234,https://www.glasfaser-ruhr.de/,
707,1170,Global-e Datacenter NLRI1,ok,Rijen,NL,51.579078,4.929288,http://www.global-datacenter.nl/,
708,12711,BBBell Torino,ok,Turin,IT,45.090615,7.658883,https://www.bbbell.it/business/servizi-aziende/servizi-cloud/,['48 VDC']
714,8592,Digital Realty Paris PAR5,ok,Paris,FR,48.914183,2.362402,https://www.digitalrealty.com,
715,8592,Digital Realty Paris PAR6,ok,Paris,FR,48.815272,2.402842,https://www.digitalrealty.com,
716,118,Lumen Brussels,ok,Machelen,BE,50.887581,4.455725,https://www.colt.net,
717,2,"Equinix PA3 - Paris, Saint-Denis",ok,Paris,FR,48.927166,2.350664,http://www.equinix.com,
718,365,Cogent Bordeaux,ok,Bordeaux,FR,44.86328,-0.555491,http://www.cogentco.com,
719,1184,Neuf Caen,ok,Caen,FR,,,,
720,1184,Neuf Cesson,ok,Cesson-Sévigné,FR,,,,
721,365,Cogent Dijon,ok,Dijon,FR,47.308867,5.03019,http://www.cogentco.com,
722,365,Cogent Grenoble,ok,Grenoble,FR,45.189943,5.736655,http://www.cogentco.com,
723,365,Cogent Paris,ok,La Garenne Colombes,FR,48.907073,2.241557,http://www.cogentco.com,
724,26110,ETIX Lyon #1,ok,Lyon,FR,45.729237,4.843612,https://www.etixeverywhere.com,
725,365,Cogent Nantes,ok,Nantes,FR,47.203142,-1.550442,http://www.cogentco.com,
726,365,Cogent Poitiers,ok,Poitiers,FR,46.588271,0.339986,http://www.cogentco.com,
727,365,Cogent Rennes,ok,Rennes,FR,48.107474,-1.64368,http://www.cogentco.com,
728,1184,Neuf Rouen,ok,Saint Etienne du Rouvray,FR,,,,
730,365,Cogent Tours,ok,Tours,FR,47.432609,0.686648,http://www.cogentco.com,
731,365,Cogent Velizy,ok,Vélizy-Villacoublay,FR,48.783682,2.208055,http://www.cogentco.com,
732,1198,Sanef Telecom Reims,ok,Thillois,FR,,,,
735,1204,Carrierswitchraum Jena,ok,Jena,DE,50.8953,11.5842,https://www.netkom.de/,
736,2341,Intershop-Tower Jena,ok,Jena,DE,50.928788,11.584776,https://www.iks-service.de,
740,1212,Bahnhof Pionen,ok,Stockholm,SE,59.312383,18.085488,https://www.bahnhof.se/,
741,1214,LVRTC TV Tower,ok,Riga,LV,56.923961,24.137042,http://www.lvrtc.lv,
744,2362,Perses 2 - Riga,ok,Riga,LV,56.951976,24.124289,http://www.smn.lv,
746,1221,Hoern Campus Kiel,ok,Kiel,DE,54.310789,10.132338,https://www.addix.net,
747,8540,euNetworks Colocation Frankfurt,ok,Frankfurt,DE,50.105432,8.647503,https://www.eunetworks.com/,
749,8540,euNetworks Colocation Hannover,ok,Hannover,DE,52.398251,9.76883,https://www.eunetworks.com/,
750,8540,euNetworks Colocation Dresden,ok,Dresden,DE,51.038826,13.731843,https://www.eunetworks.com/,
751,8540,euNetworks Colocation Leipzig,ok,Leipzig,DE,51.364861,12.39941,https://www.eunetworks.com/,
752,8540,euNetworks Colocation Hamburg,ok,Hamburg,DE,53.549318,10.048008,https://www.eunetworks.com/,
753,8540,euNetworks Duesseldorf - site closed,ok,Düsseldorf,DE,51.226515,6.790216,https://www.eunetworks.com/,
754,8540,euNetworks Colocation Koeln,ok,Cologne,DE,50.937182,6.973508,https://www.eunetworks.com/,
755,8540,euNetworks Colocation Muenchen 1,ok,Munich,DE,48.149349,11.521064,https://www.eunetworks.com/,
757,8540,euNetworks Colocation Nuernberg,ok,Nuremberg,DE,49.45971,11.03472,https://www.eunetworks.com/,
771,1249,ULI-WEBFARM,ok,Milan,IT,,,,
772,1251,iNES Datacenter Bucharest,ok,Bucharest,RO,44.484589,26.089852,,
777,1258,Kelag Klagenfurt,ok,Klagenfurt,AT,46.62109,14.309852,http://oja.at,
778,1261,Stadtwerke Klagenfurt,ok,Klagenfurt am Wörthersee,AT,46.617463,14.315468,https://www.stw.at,
782,1263,Portus/IPHH HH2 (Wendenstrasse 408),ok,Hamburg,DE,53.549318,10.048008,https://www.portusdatacenters.com/,
785,981,Hibernia Atlantic Dublin International Exchange Center,ok,Dublin,IE,53.400983,-6.218081,,
787,10041,Telia Telehouse KJJ,ok,Tallinn,EE,59.435184,24.714942,https://www.teliacompany.com,
788,12713,Delska EU North Vilnius LT DC3,ok,Vilnius,LT,54.691725,25.288454,https://delska.com/,
789,1274,Sigmanet Data Centre,ok,Riga,LV,56.948577,24.118195,,
790,1276,n@work Hamburg Wendenstraße,ok,Hamburg,DE,53.550912,10.047057,https://www.work.de/internet-hamburg/,"['48 VDC', '400 VAC']"
793,1280,PROFISOL Bucharest,ok,Bucharest,RO,44.441308,26.139318,,
802,1289,Digita Helsinki Pasila Broadcasting Tower,ok,Helsinki,FI,60.204658,24.922446,https://www.digita.fi/en/services/data-center/,
808,1298,NewTelco Frankfurt,ok,Frankfurt,DE,50.099697,8.631763,https://newtelco.com/location/germany/,
813,77,Global Switch Frankfurt,ok,Frankfurt,DE,50.129995,8.598073,http://www.globalswitch.com,
821,1313,Alionis VBO,ok,Villebon-sur-Yvette,FR,48.68827,2.212531,,
822,1316,Siminn Hosting,ok,Copenhagen,DK,55.706356,12.585254,,
823,614,Ikoula IKDC1,ok,Reims,FR,49.233817,4.034496,https://www.ikoula.com,
824,1184,Neuf Reims,ok,Reims,FR,49.258209,4.017703,,
831,16352,Serverfarm AMS1 Amsterdam,ok,Amsterdam,NL,52.395902,4.870918,http://www.serverfarmllc.com,
834,1331,Datacenter Noord-Holland,ok,Alkmaar,NL,52.625663,4.770622,https://www.datacenternoordholland.nl/,
839,2577,SRCE Zagreb,ok,Zagreb,HR,45.792436,15.969413,http://www.srce.unizg.hr/,
842,2,"Equinix PA6 - Paris, Condorcet",ok,Paris,FR,48.910255,2.368248,http://www.equinix.com,
844,1059,Fuzion Skanderborg,ok,Skanderborg,DK,56.070062,9.992591,https://www.fuzion.dk/,
845,1059,Fuzion Aarhus,ok,Aarhus,DK,56.155695,10.177281,https://www.fuzion.dk/,
846,1338,Fiber Direkt B15,ok,Stockholm,SE,,,,['48 VDC']
848,2590,Smartdc Rotterdam,ok,Rotterdam,NL,51.923689,4.432138,https://www.smartdc.net/,
856,2633,Ad Valem Technologies - France (Saint-Denis),ok,Saint-Denis,FR,48.927915,2.341221,,
857,9280,KoloDC NL1,ok,Dronten,NL,52.543666,5.705215,https://kolodc.com,
861,5526,KielNET Telehouse,ok,Kiel,DE,,,https://www.1und1.net/,
862,2701,SpaceNet (LA),ok,Munich,DE,48.139859,11.526173,,
